,month_details,stock,stock_name,month
12302,2008-09,600066,宇通客车,126
12303,2008-09,600068,葛洲坝,126
12304,2008-09,600177,雅戈尔,126
12305,2008-09,600208,新湖中宝,126
12306,2008-09,600271,航天信息,126
12307,2008-09,000709,河钢股份,126
12308,2008-09,600089,特变电工,126
12309,2008-09,600170,上海建工,126
12310,2008-09,600188,兖州煤业,126
12311,2008-09,600221,海航控股,126
12312,2008-09,600583,海油工程,126
12313,2008-09,000423,东阿阿胶,126
12314,2008-09,000630,铜陵有色,126
12315,2008-09,600100,同方股份,126
12316,2008-09,600153,建发股份,126
12317,2008-09,000402,金融街,126
12318,2008-09,600415,小商品城,126
12319,2008-09,000792,盐湖股份,126
12320,2008-09,600739,辽宁成大,126
12321,2008-09,601333,广深铁路,126
12322,2008-09,000060,中金岭南,126
12323,2008-09,600804,鹏博士,126
12324,2008-09,601866,中远海发,126
12325,2008-09,000686,东北证券,126
12326,2008-09,600649,城投控股,126
12327,2008-09,000009,中国宝安,126
12328,2008-09,600150,中国船舶,126
12329,2008-09,600256,广汇能源,126
12330,2008-09,000039,中集集团,126
12331,2008-09,000061,农产品,126
12332,2008-09,000778,新兴铸管,126
12333,2008-09,000800,一汽解放,126
12334,2008-09,600839,四川长虹,126
12335,2008-09,600875,东方电气,126
12336,2008-09,000729,燕京啤酒,126
12337,2008-09,600600,青岛啤酒,126
12338,2008-09,600642,申能股份,126
12339,2008-09,601808,中海油服,126
12340,2008-09,601898,中煤能源,126
12341,2008-09,000937,冀中能源,126
12342,2008-09,000983,山西焦煤,126
12343,2008-09,600549,厦门钨业,126
12344,2008-09,601699,潞安环能,126
12345,2008-09,000024,招商地产,126
12346,2008-09,000839,中信国安,126
12347,2008-09,000878,云南铜业,126
12348,2008-09,000960,锡业股份,126
12349,2008-09,600108,亚盛集团,126
12350,2008-09,600316,洪都航空,126
12351,2008-09,600348,华阳股份,126
12352,2008-09,600497,驰宏锌锗,126
12353,2008-09,600809,山西汾酒,126
12354,2008-09,601168,西部矿业,126
12355,2008-09,000401,冀东水泥,126
12356,2008-09,600058,五矿发展,126
12357,2008-09,600143,金发科技,126
12358,2008-09,600655,豫园股份,126
12359,2008-09,600832,明珠集团,126
12360,2008-09,000562,宏源证券,126
12361,2008-09,000012,南玻集团,126
12362,2008-09,000718,苏宁环球,126
12363,2008-09,000758,中色股份,126
12364,2008-09,600096,云天化,126
12365,2008-09,600123,兰花科创,126
12366,2008-09,600219,南山铝业,126
12367,2008-09,600376,首开股份,126
12368,2008-09,600895,张江高科,126
12369,2008-09,601666,平煤股份,126
12370,2008-09,601918,新集能源,126
12371,2008-09,000528,柳工,126
12372,2008-09,000933,神火煤电,126
12373,2008-09,002155,湖南黄金,126
12374,2008-09,600266,北京城建,126
12375,2008-09,600528,中铁工业,126
12376,2008-09,600598,北大荒,126
12377,2008-09,600694,大商股份,126
12378,2008-09,600811,东方集团,126
12379,2008-09,600997,开滦股份,126
12380,2008-09,601001,晋控煤业,126
12381,2008-09,000059,华锦股份,126
12382,2008-09,000422,湖北宜化,126
12383,2008-09,000807,云铝股份,126
12384,2008-09,000969,安泰科技,126
12385,2008-09,002128,露天煤业,126
12386,2008-09,600005,武钢股份,126
12387,2008-09,600125,铁龙物流,126
12388,2008-09,600132,重庆啤酒,126
12389,2008-09,600432,吉恩镍业,126
12390,2008-09,600508,上海能源,126
12391,2008-09,600550,保变电气,126
12392,2008-09,600779,水井坊,126
12393,2008-09,600881,亚泰集团,126
12394,2008-09,000527,美的电器,126
12395,2008-09,000825,太钢不锈,126
12396,2008-09,000898,鞍钢股份,126
12397,2008-09,600037,歌华有线,126
12398,2008-09,600331,宏达股份,126
12399,2008-09,600456,宝钛股份,126
12400,2008-09,000021,深科技,126
12401,2008-09,000680,山推股份,126
12402,2008-09,600183,生益科技,126
12403,2008-09,600307,酒钢宏兴,126
12404,2008-09,600320,振华重工,126
12405,2008-09,600418,江淮汽车,126
12406,2008-09,600500,中化国际,126
12407,2008-09,600595,中孚实业,126
12408,2008-09,600812,华北制药,126
12409,2008-09,601919,中远海控,126
12410,2008-09,000027,深圳能源,126
12411,2008-09,600008,首创环保,126
12412,2008-09,600026,中远海能,126
12413,2008-09,600151,航天机电,126
12414,2008-09,600380,健康元,126
12415,2008-09,600428,中远海特,126
12416,2008-09,600635,大众公用,126
12417,2008-09,600808,马钢股份,126
12418,2008-09,600879,航天电子,126
12419,2008-09,000031,大悦城,126
12420,2008-09,000612,焦作万方,126
12421,2008-09,000927,中国铁物,126
12422,2008-09,000951,中国重汽,126
12423,2008-09,600004,白云机场,126
12424,2008-09,600018,上港集团,126
12425,2008-09,600220,江苏阳光,126
12426,2008-09,600269,赣粤高速,126
12427,2008-09,600675,中华企业,126
12428,2008-09,600717,天津港,126
12429,2008-09,600631,百联股份(合并前),126
12430,2008-09,000046,泛海控股,126
12431,2008-09,000652,泰达股份,126
12432,2008-09,000667,美好置业,126
12433,2008-09,000900,现代投资,126
12434,2008-09,000959,首钢股份,126
12435,2008-09,600006,东风汽车,126
12436,2008-09,600017,日照港,126
12437,2008-09,600033,福建高速,126
12438,2008-09,600087,南京油运,126
12439,2008-09,600210,紫江企业,126
12440,2008-09,600325,华发股份,126
12441,2008-09,600350,山东高速,126
12442,2008-09,600596,新安股份,126
12443,2008-09,600597,光明乳业,126
12444,2008-09,600601,方正科技,126
12445,2008-09,600611,大众交通,126
12446,2008-09,600663,陆家嘴,126
12447,2008-09,600748,上实发展,126
12448,2008-09,000089,深圳机场,126
12449,2008-09,000488,晨鸣纸业,126
12450,2008-09,000717,韶钢松山,126
12451,2008-09,000897,津滨发展,126
12452,2008-09,000932,华菱钢铁,126
12453,2008-09,600011,华能国际,126
12454,2008-09,600022,山东钢铁,126
12455,2008-09,600027,华电国际,126
12456,2008-09,600102,莱钢股份,126
12457,2008-09,600236,桂冠电力,126
12458,2008-09,600282,南钢股份,126
12459,2008-09,600569,安阳钢铁,126
12460,2008-09,600643,爱建集团,126
12461,2008-09,600688,上海石化,126
12462,2008-09,600820,隧道股份,126
12463,2008-09,600835,上海机电,126
12464,2008-09,600886,国投电力,126
12465,2008-09,601588,北辰实业,126
12466,2008-09,601872,招商轮船,126
12467,2008-09,601991,大唐发电,126
12468,2008-09,600685,中船防务,126
12469,2008-09,000301,东方盛虹,126
12470,2008-09,000559,万向钱潮,126
12471,2008-09,000793,华闻集团,126
12472,2008-09,000822,山东海化,126
12473,2008-09,000917,电广传媒,126
12474,2008-09,600158,中体产业,126
12475,2008-09,600270,外运发展,126
12476,2008-09,600638,新黄浦,126
12477,2008-09,600639,浦东金桥,126
12478,2008-09,600859,王府井,126
12479,2008-09,600874,创业环保,126
12480,2008-09,000543,皖能电力,126
12481,2008-09,000629,攀钢钒钛,126
12482,2008-09,000912,泸天化,126
12483,2008-09,600110,诺德股份,126
12484,2008-09,600117,西宁特钢,126
12485,2008-09,600308,华泰股份,126
12486,2008-09,600548,深高速,126
12487,2008-09,600616,金枫酒业,126
12488,2008-09,600653,申华控股,126
12489,2008-09,600770,综艺股份,126
12490,2008-09,601005,重庆钢铁,126
12491,2008-09,600001,邯郸钢铁,126
12492,2008-09,600357,承德钒钛,126
12493,2008-09,000088,盐田港,126
12494,2008-09,000503,国新健康,126
12495,2008-09,000539,粤电力,126
12496,2008-09,000755,山西路桥,126
12497,2008-09,000767,晋控电力,126
12498,2008-09,000829,天音控股,126
12499,2008-09,002097,山河智能,126
12500,2008-09,002146,荣盛发展,126
12501,2008-09,600007,中国国贸,126
12502,2008-09,600020,中原高速,126
12503,2008-09,600021,上海电力,126
12504,2008-09,600098,广州发展,126
12505,2008-09,600115,中国东航,126
12506,2008-09,600591,上海航空,126
12507,2008-09,600747,大连控股,126
12508,2008-09,600761,安徽合力,126
12509,2008-09,600780,通宝能源,126
12510,2008-09,600863,内蒙华电,126
12511,2008-09,600887,伊利股份,126
12512,2008-09,600961,株冶集团,126
12513,2008-09,600978,宜华生活,126
12514,2008-09,601003,柳钢股份,126
12515,2008-09,000036,华联控股,126
12516,2008-09,000410,沈阳机床,126
12517,2008-09,000541,佛山照明,126
12518,2008-09,000572,海马汽车,126
12519,2008-09,000581,威孚高科,126
12520,2008-09,000636,风华高科,126
12521,2008-09,000751,锌业股份,126
12522,2008-09,000761,本钢板材,126
12523,2008-09,000828,东莞控股,126
12524,2008-09,600012,皖通高速,126
12525,2008-09,600169,太原重工,126
12526,2008-09,600377,宁沪高速,126
12527,2008-09,600535,天士力,126
12528,2008-09,600628,新世界,126
12529,2008-09,600718,东软集团,126
12530,2008-09,600787,中储股份,126
12531,2008-09,600797,浙大网新,126
12532,2008-09,600851,海欣股份,126
12533,2008-09,000001,平安银行,126
12534,2008-09,000002,万科,126
12535,2008-09,000063,中兴通讯,126
12536,2008-09,000069,华侨城,126
12537,2008-09,000157,中联重科,126
12538,2008-09,000338,潍柴动力,126
12539,2008-09,000425,徐工机械,126
12540,2008-09,000538,云南白药,126
12541,2008-09,000568,泸州老窖,126
12542,2008-09,000625,长安汽车,126
12543,2008-09,000651,格力电器,126
12544,2008-09,000768,中航西飞,126
12545,2008-09,000783,长江证券,126
12546,2008-09,000858,五粮液,126
12547,2008-09,000876,新希望,126
12548,2008-09,000895,双汇发展,126
12549,2008-09,002024,苏宁易购,126
12550,2008-09,002142,宁波银行,126
12551,2008-09,002202,金风科技,126
12552,2008-09,600000,浦发银行,126
12553,2008-09,600009,上海机场,126
12554,2008-09,600010,包钢股份,126
12555,2008-09,600015,华夏银行,126
12556,2008-09,600016,民生银行,126
12557,2008-09,600019,宝钢股份,126
12558,2008-09,600028,中国石化,126
12559,2008-09,600029,南方航空,126
12560,2008-09,600030,中信证券,126
12561,2008-09,600031,三一重工,126
12562,2008-09,600036,招商银行,126
12563,2008-09,600048,保利发展,126
12564,2008-09,600050,中国联通,126
12565,2008-09,600085,同仁堂,126
12566,2008-09,600104,上汽集团,126
12567,2008-09,600109,国金证券,126
12568,2008-09,600111,北方稀土,126
12569,2008-09,600196,复星医药,126
12570,2008-09,600309,万华化学,126
12571,2008-09,600362,江西铜业,126
12572,2008-09,600383,金地集团,126
12573,2008-09,600489,中金黄金,126
12574,2008-09,600519,贵州茅台,126
12575,2008-09,600547,山东黄金,126
12576,2008-09,600585,海螺水泥,126
12577,2008-09,600660,福耀玻璃,126
12578,2008-09,600690,海尔智家,126
12579,2008-09,600741,华域汽车,126
12580,2008-09,600795,国电电力,126
12581,2008-09,600837,海通证券,126
12582,2008-09,600900,长江电力,126
12583,2008-09,601006,大秦铁路,126
12584,2008-09,601009,南京银行,126
12585,2008-09,601088,中国神华,126
12586,2008-09,601111,中国国航,126
12587,2008-09,601166,兴业银行,126
12588,2008-09,601169,北京银行,126
12589,2008-09,601318,中国平安,126
12590,2008-09,601328,交通银行,126
12591,2008-09,601390,中国中铁,126
12592,2008-09,601398,工商银行,126
12593,2008-09,601600,中国铝业,126
12594,2008-09,601601,中国太保,126
12595,2008-09,601628,中国人寿,126
12596,2008-09,601857,中国石油,126
12597,2008-09,601939,建设银行,126
12598,2008-09,601988,中国银行,126
12599,2008-09,601998,中信银行,126
12600,2008-10,000728,国元证券,127
12601,2008-10,600118,中国卫星,127
12602,2008-10,600066,宇通客车,127
12603,2008-10,600068,葛洲坝,127
12604,2008-10,600177,雅戈尔,127
12605,2008-10,600208,新湖中宝,127
12606,2008-10,600271,航天信息,127
12607,2008-10,000709,河钢股份,127
12608,2008-10,600089,特变电工,127
12609,2008-10,600170,上海建工,127
12610,2008-10,600188,兖州煤业,127
12611,2008-10,600221,海航控股,127
12612,2008-10,600583,海油工程,127
12613,2008-10,000423,东阿阿胶,127
12614,2008-10,000630,铜陵有色,127
12615,2008-10,600100,同方股份,127
12616,2008-10,600153,建发股份,127
12617,2008-10,000402,金融街,127
12618,2008-10,600415,小商品城,127
12619,2008-10,000792,盐湖股份,127
12620,2008-10,600739,辽宁成大,127
12621,2008-10,601333,广深铁路,127
12622,2008-10,000060,中金岭南,127
12623,2008-10,600804,鹏博士,127
12624,2008-10,601866,中远海发,127
12625,2008-10,000686,东北证券,127
12626,2008-10,600649,城投控股,127
12627,2008-10,000009,中国宝安,127
12628,2008-10,600150,中国船舶,127
12629,2008-10,600256,广汇能源,127
12630,2008-10,000039,中集集团,127
12631,2008-10,000061,农产品,127
12632,2008-10,000778,新兴铸管,127
12633,2008-10,000800,一汽解放,127
12634,2008-10,600839,四川长虹,127
12635,2008-10,600875,东方电气,127
12636,2008-10,000729,燕京啤酒,127
12637,2008-10,600600,青岛啤酒,127
12638,2008-10,600642,申能股份,127
12639,2008-10,601808,中海油服,127
12640,2008-10,601898,中煤能源,127
12641,2008-10,000937,冀中能源,127
12642,2008-10,000983,山西焦煤,127
12643,2008-10,600549,厦门钨业,127
12644,2008-10,601699,潞安环能,127
12645,2008-10,000024,招商地产,127
12646,2008-10,000839,中信国安,127
12647,2008-10,000878,云南铜业,127
12648,2008-10,000960,锡业股份,127
12649,2008-10,600108,亚盛集团,127
12650,2008-10,600316,洪都航空,127
12651,2008-10,600348,华阳股份,127
12652,2008-10,600497,驰宏锌锗,127
12653,2008-10,600809,山西汾酒,127
12654,2008-10,601168,西部矿业,127
12655,2008-10,000401,冀东水泥,127
12656,2008-10,600058,五矿发展,127
12657,2008-10,600143,金发科技,127
12658,2008-10,600655,豫园股份,127
12659,2008-10,600832,明珠集团,127
12660,2008-10,000562,宏源证券,127
12661,2008-10,000012,南玻集团,127
12662,2008-10,000718,苏宁环球,127
12663,2008-10,000758,中色股份,127
12664,2008-10,600096,云天化,127
12665,2008-10,600123,兰花科创,127
12666,2008-10,600219,南山铝业,127
12667,2008-10,600376,首开股份,127
12668,2008-10,600895,张江高科,127
12669,2008-10,601666,平煤股份,127
12670,2008-10,601918,新集能源,127
12671,2008-10,000528,柳工,127
12672,2008-10,000933,神火煤电,127
12673,2008-10,002155,湖南黄金,127
12674,2008-10,600266,北京城建,127
12675,2008-10,600528,中铁工业,127
12676,2008-10,600598,北大荒,127
12677,2008-10,600694,大商股份,127
12678,2008-10,600811,东方集团,127
12679,2008-10,600997,开滦股份,127
12680,2008-10,601001,晋控煤业,127
12681,2008-10,000059,华锦股份,127
12682,2008-10,000422,湖北宜化,127
12683,2008-10,000807,云铝股份,127
12684,2008-10,000969,安泰科技,127
12685,2008-10,002128,露天煤业,127
12686,2008-10,600005,武钢股份,127
12687,2008-10,600125,铁龙物流,127
12688,2008-10,600132,重庆啤酒,127
12689,2008-10,600432,吉恩镍业,127
12690,2008-10,600508,上海能源,127
12691,2008-10,600550,保变电气,127
12692,2008-10,600779,水井坊,127
12693,2008-10,600881,亚泰集团,127
12694,2008-10,000527,美的电器,127
12695,2008-10,000825,太钢不锈,127
12696,2008-10,000898,鞍钢股份,127
12697,2008-10,600037,歌华有线,127
12698,2008-10,600331,宏达股份,127
12699,2008-10,600456,宝钛股份,127
12700,2008-10,000021,深科技,127
12701,2008-10,000680,山推股份,127
12702,2008-10,600183,生益科技,127
12703,2008-10,600307,酒钢宏兴,127
12704,2008-10,600320,振华重工,127
12705,2008-10,600418,江淮汽车,127
12706,2008-10,600500,中化国际,127
12707,2008-10,600595,中孚实业,127
12708,2008-10,600812,华北制药,127
12709,2008-10,601919,中远海控,127
12710,2008-10,000027,深圳能源,127
12711,2008-10,600008,首创环保,127
12712,2008-10,600026,中远海能,127
12713,2008-10,600151,航天机电,127
12714,2008-10,600380,健康元,127
12715,2008-10,600428,中远海特,127
12716,2008-10,600635,大众公用,127
12717,2008-10,600808,马钢股份,127
12718,2008-10,600879,航天电子,127
12719,2008-10,000031,大悦城,127
12720,2008-10,000612,焦作万方,127
12721,2008-10,000927,中国铁物,127
12722,2008-10,000951,中国重汽,127
12723,2008-10,600004,白云机场,127
12724,2008-10,600018,上港集团,127
12725,2008-10,600220,江苏阳光,127
12726,2008-10,600269,赣粤高速,127
12727,2008-10,600675,中华企业,127
12728,2008-10,600717,天津港,127
12729,2008-10,600631,百联股份(合并前),127
12730,2008-10,000046,泛海控股,127
12731,2008-10,000652,泰达股份,127
12732,2008-10,000667,美好置业,127
12733,2008-10,000900,现代投资,127
12734,2008-10,000959,首钢股份,127
12735,2008-10,600006,东风汽车,127
12736,2008-10,600017,日照港,127
12737,2008-10,600033,福建高速,127
12738,2008-10,600087,南京油运,127
12739,2008-10,600210,紫江企业,127
12740,2008-10,600325,华发股份,127
12741,2008-10,600350,山东高速,127
12742,2008-10,600596,新安股份,127
12743,2008-10,600597,光明乳业,127
12744,2008-10,600601,方正科技,127
12745,2008-10,600611,大众交通,127
12746,2008-10,600663,陆家嘴,127
12747,2008-10,600748,上实发展,127
12748,2008-10,000089,深圳机场,127
12749,2008-10,000488,晨鸣纸业,127
12750,2008-10,000717,韶钢松山,127
